trial,size,distance,direction,time_ms,distance_traveled,errors
101,20,300,right,2132.9898834228516,411.9145328147107,0
102,40,300,left,886.3859176635742,394.9664238059899,0
103,20,300,right,715.2299880981445,302.3285957925219,0
104,20,100,right,954.3373584747314,282.72927764462077,0
105,60,100,left,1128.8511753082275,212.09975124224178,2
106,60,200,left,1422.6090908050537,362.78552262567615,2
107,20,300,left,986.7539405822754,317.09816037918705,0
108,40,300,left,963.062047958374,341.3427814947908,0
109,20,300,left,1165.1735305786133,317.2633705824895,1
110,20,200,left,851.6480922698975,219.4093033199772,0
111,40,200,right,809.0887069702148,261.96376774318776,0
112,40,200,left,900.8243083953857,284.2796651388232,0
113,60,100,right,604.1462421417236,105.11806221428046,0
114,60,200,right,722.3098278045654,249.32643115327565,0
115,40,300,left,1018.7792778015137,405.4623960060121,0
116,40,100,left,711.3263607025146,100.60762240690725,0
117,40,100,left,682.4009418487549,146.28335598250615,0
118,20,100,right,827.918291091919,200.05801839564455,0
119,60,100,right,696.6569423675537,86.84682246776471,0
120,40,100,left,1159.5840454101562,209.48495393368805,1
121,20,100,right,1847.4400043487549,302.8416828873739,1
122,60,200,right,693.3865547180176,205.5006887022227,0
123,60,200,left,670.792818069458,198.6801013401236,0
124,20,300,left,1206.9315910339355,404.3173778435936,0
125,40,200,right,995.6967830657959,220.21302353169597,0
126,40,200,left,755.1901340484619,187.39671502330594,0
127,40,300,right,990.6787872314453,411.3586851966366,0
128,20,200,right,996.5243339538574,236.85984417732809,0
129,20,100,right,1884.617805480957,131.50938900691574,0
130,40,300,right,1005.5320262908936,339.47782600932163,0
131,20,300,right,1875.5836486816406,558.9828082448729,0
132,40,100,right,614.4649982452393,96.91269840119594,0
133,60,200,right,1123.368501663208,260.95479470382196,1
134,60,100,right,567.2738552093506,86.1505827715436,0
135,60,100,left,812.2720718383789,142.93378211098934,0
136,40,300,right,747.8249073028564,413.15634554444284,0
137,60,100,left,698.0516910552979,145.47608004446846,0
138,20,100,right,1072.1709728240967,276.75083689915124,0
139,40,300,right,832.8542709350586,354.2169984651036,0
140,60,300,left,1190.8366680145264,290.2872540141053,0
141,20,200,right,1070.3556537628174,212.15664149161375,0
142,40,200,left,900.1076221466064,257.0461481537852,0
143,40,300,left,1025.172233581543,324.8978107528447,0
