trial,size,distance,direction,time_ms,distance_traveled,errors
110,60,200,right,645.3020572662354,199.18781082655755,0
111,20,200,left,1003.2086372375488,201.11860313750802,0
112,60,300,right,712.1646404266357,287.9475827043146,0
113,60,100,right,1011.3859176635742,205.9831366280412,1
114,20,100,right,748.0700016021729,195.18898729556153,0
115,40,100,right,717.2772884368896,107.8512592446502,0
116,40,100,left,1225.8882522583008,375.4065561970341,0
117,20,200,right,1399.0058898925781,275.0305139098676,0
118,20,300,left,1232.6405048370361,509.66253189823874,0
119,40,100,left,798.4070777893066,206.4335444679818,0
120,40,200,left,1084.5146179199219,289.56436698938904,0
121,60,300,left,1081.420660018921,326.8600051565731,0
122,60,200,right,814.7480487823486,415.3907673072099,0
123,40,100,right,681.3380718231201,101.93217826195398,0
124,20,100,right,794.6302890777588,139.62263274521305,0
125,40,200,left,859.3134880065918,248.70671189359638,0
126,20,200,right,1766.5586471557617,264.9382339027593,1
127,40,300,right,966.4881229400635,318.5133311453305,0
128,20,100,right,861.1359596252441,111.85844307259269,0
129,60,300,right,837.3134136199951,300.33566567066015,0
130,20,300,left,1200.3262042999268,368.61998257900694,0
131,60,200,right,605.8106422424316,220.7456805073547,0
132,40,100,right,654.6194553375244,111.42486977085403,0
133,40,300,right,1507.9739093780518,308.8949595709029,1
134,60,200,left,613.5449409484863,218.39593639717737,0
135,60,300,left,1130.8708190917969,318.2152315174945,0
136,20,200,left,1088.6797904968262,203.5555488227269,0
137,20,200,left,1244.4415092468262,304.6809515863403,0
138,20,300,left,1012.8118991851807,307.7291402804443,0
139,60,200,left,1209.1543674468994,226.81912973942488,0
140,40,200,right,988.1465435028076,248.13554155534752,0
141,20,300,left,1201.2522220611572,337.98247646060656,0
142,60,200,right,890.8209800720215,206.63710295093202,0
143,40,200,right,780.7571887969971,347.9513126079695,0
144,20,100,left,1228.1100749969482,151.25648930724128,0
145,60,100,left,749.2635250091553,160.20216451065016,0
146,40,200,right,817.3744678497314,187.38273073442016,0
147,20,300,right,1048.2442378997803,325.2899552548214,0
148,40,300,right,967.6494598388672,463.68585861361913,0
149,60,300,left,1167.6914691925049,682.1562083918761,0
150,20,200,left,1149.707317352295,261.74897477015645,0
151,40,300,left,885.4291439056396,354.6462981573246,0
152,40,300,right,950.5162239074707,514.0224550573009,0
153,20,100,left,879.6203136444092,170.1473664775111,0
154,20,100,right,1329.9262523651123,342.5275312459908,0
155,40,100,left,1349.8680591583252,290.18313238075365,0
156,60,100,left,559.5235824584961,81.73621195909959,0
157,20,300,left,1165.748119354248,314.37227972452195,0
158,40,300,left,946.4635848999023,326.48826833376745,0
159,20,200,right,921.0996627807617,429.1502615142454,0
160,60,100,right,600.1129150390625,115.46188834215961,0
161,60,100,right,547.1799373626709,99.59642164676097,0
162,20,200,left,1110.1617813110352,350.4414864442112,0
163,40,300,right,694.737434387207,299.40931500183075,0
164,20,300,right,1140.5880451202393,326.49564715337095,0
165,40,200,left,836.998701095581,200.072685985694,0
166,20,300,right,919.3260669708252,298.44087436213573,0
167,20,200,left,1257.7314376831055,233.27955287240346,1
168,20,300,right,1226.8774509429932,354.8594992918861,0
169,60,200,left,716.2461280822754,186.4394365895006,0
170,60,100,right,1113.471269607544,110.7937293397044,1
171,40,200,left,1091.1471843719482,287.85917219464943,0
172,20,200,right,1673.2244491577148,369.7081358363811,0
173,20,100,left,1740.4406070709229,124.95144852282758,1
174,40,200,left,895.79176902771,300.95938066979613,0
175,20,200,left,1421.2472438812256,347.97156739781883,0
176,40,300,right,889.8875713348389,437.9794852220203,0
177,20,200,right,1326.9450664520264,344.182717850509,0
