trial,size,distance,direction,time_ms,distance_traveled,errors
40,40,100,left,381.5736770629883,97.80305748104743,0
41,20,300,right,1247.572898864746,304.42158143505554,5
42,60,200,left,395.7817554473877,218.84577253060402,0
43,40,100,left,328.1750679016113,124.54101460441403,0
44,60,300,right,826.2937068939209,311.8382143826842,3
45,40,300,left,604.6352386474609,340.1023789492491,1
46,40,300,right,673.8829612731934,541.619317457025,0
47,60,200,right,397.37534523010254,190.96340597940954,0
48,20,200,left,576.1234760284424,210.19256974309067,0
49,20,100,right,633.4757804870605,196.16247944813418,0
50,60,100,right,381.1478614807129,155.45437334614033,0
51,60,200,right,444.17715072631836,211.38123893275744,0
52,60,200,left,583.9660167694092,354.85476714164844,1
53,40,200,right,350.6965637207031,207.02311635126875,0
54,60,100,left,350.51441192626953,78.39934589452523,0
55,60,200,left,657.9766273498535,248.14112331917093,1
56,20,300,right,687.4463558197021,324.61857362518697,0
57,60,100,right,344.4349765777588,84.17361055508623,0
58,40,200,right,383.72135162353516,223.9017819773965,0
59,40,100,left,466.7394161224365,104.0401388068635,0
60,20,200,left,615.1242256164551,242.8452403900011,0
61,40,300,left,478.1007766723633,312.1332462117137,0
62,40,200,right,1512.4750137329102,990.3522971948397,3
63,60,100,right,363.19446563720703,138.22249116486066,0
64,40,200,left,646.8634605407715,255.544554008366,1
65,60,200,left,889.7256851196289,465.45884327626123,1
66,60,300,right,467.94986724853516,303.80664676948754,0
67,20,200,left,863.2473945617676,245.15159363765332,0
68,20,100,right,487.08033561706543,125.46963449654244,0
69,20,100,right,600.132942199707,132.5532391483734,0
70,20,300,left,943.6187744140625,333.26641968791097,1
71,40,100,right,370.82386016845703,130.86071092516835,0
72,60,300,right,382.01427459716797,316.69613169014946,0
73,60,300,left,804.6987056732178,590.1825108742562,2
74,60,200,right,551.246166229248,286.0462401876216,1
75,60,100,left,333.5108757019043,114.33194396726563,0
76,20,300,right,665.5802726745605,419.77452217647635,1
77,40,100,left,716.6955471038818,254.27936080054405,1
78,20,200,left,816.4329528808594,227.53658694901884,1
79,40,300,left,664.7124290466309,287.30387403837506,1
80,40,300,left,549.3011474609375,308.301975646461,0
81,40,100,right,764.1797065734863,242.97343589970126,2
82,40,300,left,584.3088626861572,301.3361321287024,1
83,60,300,left,482.4507236480713,303.5867806768107,0
84,40,200,right,627.8209686279297,240.09287581731817,0
85,20,300,right,761.650800704956,497.32004508225344,0
86,20,100,right,524.9972343444824,126.67744274322732,0
87,20,200,right,566.6358470916748,210.85286746194353,0
88,20,100,right,599.5709896087646,269.3401627205543,0
89,40,300,left,569.4620609283447,310.0185971326943,0
90,20,200,left,566.5173530578613,307.61365902547305,0
91,40,200,right,366.05024337768555,217.0767884227009,0
92,60,300,right,481.92620277404785,333.7565811441646,0
93,60,100,right,318.55106353759766,103.53417366088955,0
94,20,200,right,645.3213691711426,223.17283088293618,1
95,60,300,left,380.7804584503174,336.25506378406783,0
96,40,100,left,841.2041664123535,227.9498969847045,2
97,20,100,right,451.7371654510498,108.57569467885288,0
98,60,100,right,315.1421546936035,110.9450316395874,0
99,60,200,right,929.5415878295898,237.2657192138902,0
100,40,100,left,1060.1680278778076,263.4430452258976,0
101,60,200,left,380.4805278778076,254.46985039147472,1
102,40,200,left,605.0200462341309,220.75203101386177,1
103,20,100,left,749.9995231628418,178.93278221192713,2
104,40,200,left,567.7614212036133,209.72819852116515,0
105,60,200,left,417.85192489624023,187.06513530183727,0
106,60,100,left,352.21147537231445,112.10376906641734,0
107,20,300,right,644.2203521728516,354.3355442908138,0
108,40,100,right,797.0726490020752,339.4886963267503,1
109,20,100,right,617.4178123474121,123.11263121557744,0
110,20,300,left,647.6588249206543,296.5716581087706,0
111,60,200,right,497.2360134124756,208.7232434901648,0
112,40,200,right,651.3833999633789,296.6950499023212,1
113,60,200,right,346.26197814941406,216.8516930377178,0
114,20,300,left,795.0272560119629,308.0994496885233,1
115,40,200,left,562.1545314788818,244.28674162126018,0
116,60,300,right,580.2583694458008,403.8002641555176,0
117,40,200,right,562.6845359802246,229.43841810972972,0
118,60,300,left,433.3996772766113,301.7823699972774,0
119,20,100,left,1172.9679107666016,342.06477960460376,2
120,40,300,right,603.1205654144287,318.49991528665765,0
121,20,200,right,554.5206069946289,277.8703654228945,0
122,20,100,left,753.0791759490967,132.54718304451038,0
