trial,size,distance,direction,time_ms,distance_traveled,errors
1,40,300,left,914.3729209899902,310.3367185439393,0
2,40,100,left,580.4224014282227,103.28141192986344,0
3,40,100,right,953.4804821014404,112.59325956623498,0
4,20,100,left,718.5564041137695,112.90554339092057,0
5,60,100,right,859.5056533813477,87.88843453169315,1
6,60,200,left,635.5254650115967,211.60688655313513,0
7,40,200,right,931.3561916351318,212.09267998879227,0
8,40,200,left,649.4569778442383,193.20157675426913,0
9,20,200,left,947.9324817657471,364.1982769237605,0
10,60,300,right,646.4169025421143,313.4564086306375,0
11,40,200,left,752.0990371704102,231.22082110505374,0
12,20,200,right,995.558500289917,266.9767797727598,0
13,60,300,left,790.2491092681885,289.54546139444676,0
14,40,100,left,944.4997310638428,494.40894500105964,0
15,60,300,left,949.202299118042,643.9621767265706,0
16,40,300,left,984.6189022064209,416.8973004575459,0
17,20,300,right,900.2563953399658,359.68719570148187,0
18,40,200,right,797.762393951416,243.98762166807012,0
19,60,100,left,576.467752456665,73.71491624883693,0
20,40,200,right,741.5459156036377,207.29283022866338,0
21,20,300,left,962.7244472503662,308.7603624812744,0
22,40,300,right,817.7182674407959,309.1837642726093,0
23,20,300,left,899.2433547973633,308.2152227426132,0
24,40,300,left,992.382287979126,479.92752345919047,0
25,60,100,right,914.3195152282715,360.93252442456793,0
26,20,100,right,944.8890686035156,221.7141379376476,0
27,60,100,right,712.6762866973877,113.77654428104421,0
28,40,200,left,1262.4011039733887,423.74578256356114,0
29,20,200,right,922.8000640869141,255.1725143639406,0
30,60,100,left,668.027400970459,88.9420654470641,0
31,20,300,left,1280.923843383789,351.2663540765144,0
32,60,300,left,842.9286479949951,296.2825269104024,0
33,20,100,right,1777.9316902160645,138.22586736097375,1
34,20,100,left,762.3629570007324,132.4098226958569,0
35,60,100,right,843.0535793304443,112.24313677519443,0
36,60,300,right,1446.012258529663,297.95267878682,1
37,40,200,right,713.8891220092773,192.8722778102833,0
38,60,200,left,776.0932445526123,206.76908593474062,0
39,20,200,left,1009.3178749084473,219.27455297978744,0
40,40,300,right,1165.6639575958252,333.87643278219264,0
41,60,200,left,800.2450466156006,247.9374206217765,0
42,40,300,right,1646.468162536621,590.4385533756636,1
43,20,200,left,841.949462890625,286.0233971912786,0
44,40,300,left,843.9552783966064,307.7453043836782,0
45,60,300,right,946.1710453033447,323.17890511357575,0
46,60,300,right,1065.10591506958,324.0240863071382,0
47,60,300,left,1289.842128753662,283.3504155797957,1
48,20,100,right,1391.2749290466309,245.0853807185962,1
49,20,200,left,867.2959804534912,197.93344115002128,0
50,60,200,right,649.2710113525391,240.59287874579164,0
51,20,300,right,975.7707118988037,323.78138951441707,0
52,40,300,left,775.5060195922852,295.998571045198,0
53,60,300,right,815.1288032531738,382.25641077182934,0
54,20,300,left,960.1788520812988,373.195373760888,0
55,20,100,left,1102.67972946167,98.5827247578586,0
56,60,200,left,689.8880004882812,252.5624165546992,0
57,40,300,right,786.5333557128906,299.0479694566002,0
58,20,300,right,1546.7946529388428,477.87949605957925,0
59,40,100,right,837.2950553894043,220.75287211731757,0
60,40,300,left,735.7757091522217,296.1464386629489,0
61,40,300,right,1052.6320934295654,389.5865272775709,0
62,20,200,right,914.574146270752,204.1757302943771,0
63,40,300,right,1012.3929977416992,318.96458699807465,1
64,40,100,right,1133.805751800537,139.63761063326865,1
